2177,361,417,ホールスタッフ（レストラン）,IPD_04_01_001,現実的,適性,62,2.758,0.139,2.485,3.031,0,0,2019,就業者(Webモニター)
2178,361,417,ホールスタッフ（レストラン）,IPD_04_01_002,研究的,適性,62,2.629,0.120,2.394,2.864,0,0,2019,就業者(Webモニター)
2179,361,417,ホールスタッフ（レストラン）,IPD_04_01_003,芸術的,適性,62,2.581,0.131,2.324,2.838,0,0,2019,就業者(Webモニター)
2180,361,417,ホールスタッフ（レストラン）,IPD_04_01_004,社会的,適性,62,3.452,0.178,3.103,3.800,0,0,2019,就業者(Webモニター)
2181,361,417,ホールスタッフ（レストラン）,IPD_04_01_005,企業的,適性,62,2.919,0.120,2.684,3.155,0,0,2019,就業者(Webモニター)
2182,361,417,ホールスタッフ（レストラン）,IPD_04_01_006,慣習的,適性,62,3.048,0.135,2.784,3.313,0,0,2019,就業者(Webモニター)
2183,362,418,飲食チェーン店店員,IPD_04_01_001,現実的,適性,61,2.967,0.169,2.637,3.298,0,0,2019,就業者(Webモニター)
2184,362,418,飲食チェーン店店員,IPD_04_01_002,研究的,適性,61,2.328,0.155,2.025,2.631,0,0,2019,就業者(Webモニター)
2185,362,418,飲食チェーン店店員,IPD_04_01_003,芸術的,適性,61,2.393,0.152,2.096,2.691,0,0,2019,就業者(Webモニター)
2186,362,418,飲食チェーン店店員,IPD_04_01_004,社会的,適性,61,3.279,0.181,2.923,3.634,0,0,2019,就業者(Webモニター)
2187,362,418,飲食チェーン店店員,IPD_04_01_005,企業的,適性,61,2.852,0.162,2.536,3.169,0,0,2019,就業者(Webモニター)
2188,362,418,飲食チェーン店店員,IPD_04_01_006,慣習的,適性,61,2.967,0.151,2.670,3.264,0,0,2019,就業者(Webモニター)
2189,363,419,調香師,IPD_04_01_001,現実的,適性,31,3.645,0.182,3.288,4.002,1,0,2024,就業者(直接依頼)
2190,363,419,調香師,IPD_04_01_002,研究的,適性,31,4.677,0.110,4.461,4.893,1,0,2024,就業者(直接依頼)
2191,363,419,調香師,IPD_04_01_003,芸術的,適性,31,4.258,0.086,4.089,4.427,1,0,2024,就業者(直接依頼)
2192,363,419,調香師,IPD_04_01_004,社会的,適性,31,4.065,0.137,3.796,4.334,1,0,2024,就業者(直接依頼)
2193,363,419,調香師,IPD_04_01_005,企業的,適性,31,3.677,0.153,3.377,3.977,1,0,2024,就業者(直接依頼)
2194,363,419,調香師,IPD_04_01_006,慣習的,適性,31,2.806,0.165,2.483,3.129,1,0,2024,就業者(直接依頼)
2195,364,420,アロマセラピスト,IPD_04_01_001,現実的,適性,62,3.177,0.143,2.898,3.457,0,0,2019,就業者(Webモニター)
2196,364,420,アロマセラピスト,IPD_04_01_002,研究的,適性,62,3.484,0.145,3.200,3.768,0,0,2019,就業者(Webモニター)
2197,364,420,アロマセラピスト,IPD_04_01_003,芸術的,適性,62,3.226,0.129,2.973,3.478,0,0,2019,就業者(Webモニター)
2198,364,420,アロマセラピスト,IPD_04_01_004,社会的,適性,62,3.935,0.159,3.624,4.247,0,0,2019,就業者(Webモニター)
2199,364,420,アロマセラピスト,IPD_04_01_005,企業的,適性,62,3.210,0.128,2.958,3.461,0,0,2019,就業者(Webモニター)
2200,364,420,アロマセラピスト,IPD_04_01_006,慣習的,適性,62,3.081,0.118,2.850,3.312,0,0,2019,就業者(Webモニター)
2201,365,421,リフレクソロジスト,IPD_04_01_001,現実的,適性,62,3.226,0.133,2.965,3.486,0,0,2019,就業者(Webモニター)
2202,365,421,リフレクソロジスト,IPD_04_01_002,研究的,適性,62,3.371,0.131,3.115,3.627,0,0,2019,就業者(Webモニター)
2203,365,421,リフレクソロジスト,IPD_04_01_003,芸術的,適性,62,3.081,0.127,2.833,3.329,0,0,2019,就業者(Webモニター)
2204,365,421,リフレクソロジスト,IPD_04_01_004,社会的,適性,62,3.774,0.146,3.488,4.061,0,0,2019,就業者(Webモニター)
2205,365,421,リフレクソロジスト,IPD_04_01_005,企業的,適性,62,2.984,0.135,2.719,3.249,0,0,2019,就業者(Webモニター)
2206,365,421,リフレクソロジスト,IPD_04_01_006,慣習的,適性,62,3.177,0.118,2.945,3.410,0,0,2019,就業者(Webモニター)
2207,366,422,葬祭ディレクター,IPD_04_01_001,現実的,適性,60,3.017,0.153,2.717,3.317,0,0,2019,就業者(Webモニター)
2208,366,422,葬祭ディレクター,IPD_04_01_002,研究的,適性,60,2.767,0.143,2.486,3.048,0,0,2019,就業者(Webモニター)
2209,366,422,葬祭ディレクター,IPD_04_01_003,芸術的,適性,60,2.900,0.142,2.622,3.178,0,0,2019,就業者(Webモニター)
2210,366,422,葬祭ディレクター,IPD_04_01_004,社会的,適性,60,3.650,0.161,3.335,3.965,0,0,2019,就業者(Webモニター)
2211,366,422,葬祭ディレクター,IPD_04_01_005,企業的,適性,60,3.200,0.159,2.888,3.512,0,0,2019,就業者(Webモニター)
2212,366,422,葬祭ディレクター,IPD_04_01_006,慣習的,適性,60,3.550,0.158,3.239,3.861,0,0,2019,就業者(Webモニター)
2213,367,423,きもの着付指導員,IPD_04_01_001,現実的,適性,26,3.115,0.210,2.704,3.527,0,0,2019,就業者(Webモニター)
2214,367,423,きもの着付指導員,IPD_04_01_002,研究的,適性,26,2.846,0.227,2.402,3.290,0,0,2019,就業者(Webモニター)
2215,367,423,きもの着付指導員,IPD_04_01_003,芸術的,適性,26,3.231,0.224,2.792,3.670,0,0,2019,就業者(Webモニター)
2216,367,423,きもの着付指導員,IPD_04_01_004,社会的,適性,26,3.346,0.241,2.873,3.819,0,0,2019,就業者(Webモニター)
2217,367,423,きもの着付指導員,IPD_04_01_005,企業的,適性,26,2.923,0.214,2.503,3.343,0,0,2019,就業者(Webモニター)
2218,367,423,きもの着付指導員,IPD_04_01_006,慣習的,適性,26,3.154,0.190,2.782,3.526,0,0,2019,就業者(Webモニター)
2219,368,425,パラリーガル（弁護士補助職）,IPD_04_01_001,現実的,適性,52,2.481,0.152,2.184,2.778,0,0,2019,就業者(Webモニター)
2220,368,425,パラリーガル（弁護士補助職）,IPD_04_01_002,研究的,適性,52,3.250,0.171,2.914,3.586,0,0,2019,就業者(Webモニター)
2221,368,425,パラリーガル（弁護士補助職）,IPD_04_01_003,芸術的,適性,52,2.365,0.155,2.061,2.670,0,0,2019,就業者(Webモニター)
2222,368,425,パラリーガル（弁護士補助職）,IPD_04_01_004,社会的,適性,52,3.288,0.189,2.918,3.659,0,0,2019,就業者(Webモニター)
2223,368,425,パラリーガル（弁護士補助職）,IPD_04_01_005,企業的,適性,52,2.615,0.146,2.330,2.901,0,0,2019,就業者(Webモニター)
2224,368,425,パラリーガル（弁護士補助職）,IPD_04_01_006,慣習的,適性,52,3.308,0.191,2.933,3.683,0,0,2019,就業者(Webモニター)
2225,369,426,秘書,IPD_04_01_001,現実的,適性,63,3.302,0.155,2.999,3.604,0,0,2019,就業者(Webモニター)
2226,369,426,秘書,IPD_04_01_002,研究的,適性,63,2.984,0.148,2.695,3.273,0,0,2019,就業者(Webモニター)
2227,369,426,秘書,IPD_04_01_003,芸術的,適性,63,2.667,0.143,2.386,2.947,0,0,2019,就業者(Webモニター)
2228,369,426,秘書,IPD_04_01_004,社会的,適性,63,3.651,0.159,3.340,3.962,0,0,2019,就業者(Webモニター)
2229,369,426,秘書,IPD_04_01_005,企業的,適性,63,3.127,0.149,2.834,3.419,0,0,2019,就業者(Webモニター)
2230,369,426,秘書,IPD_04_01_006,慣習的,適性,63,3.683,0.139,3.410,3.955,0,0,2019,就業者(Webモニター)
2231,370,427,受付事務,IPD_04_01_001,現実的,適性,58,2.707,0.141,2.430,2.984,0,0,2019,就業者(Webモニター)
2232,370,427,受付事務,IPD_04_01_002,研究的,適性,58,2.483,0.133,2.222,2.743,0,0,2019,就業者(Webモニター)
2233,370,427,受付事務,IPD_04_01_003,芸術的,適性,58,2.707,0.152,2.410,3.004,0,0,2019,就業者(Webモニター)
2234,370,427,受付事務,IPD_04_01_004,社会的,適性,58,3.345,0.177,2.999,3.691,0,0,2019,就業者(Webモニター)
2235,370,427,受付事務,IPD_04_01_005,企業的,適性,58,3.000,0.130,2.745,3.255,0,0,2019,就業者(Webモニター)
2236,370,427,受付事務,IPD_04_01_006,慣習的,適性,58,3.103,0.147,2.815,3.391,0,0,2019,就業者(Webモニター)
2237,371,428,一般事務,IPD_04_01_001,現実的,適性,71,3.127,0.131,2.869,3.384,0,0,2019,就業者(Webモニター)
2238,371,428,一般事務,IPD_04_01_002,研究的,適性,71,2.789,0.128,2.537,3.040,0,0,2019,就業者(Webモニター)
2239,371,428,一般事務,IPD_04_01_003,芸術的,適性,71,2.620,0.137,2.352,2.887,0,0,2019,就業者(Webモニター)
2240,371,428,一般事務,IPD_04_01_004,社会的,適性,71,3.183,0.138,2.913,3.454,0,0,2019,就業者(Webモニター)
2241,371,428,一般事務,IPD_04_01_005,企業的,適性,71,2.887,0.116,2.660,3.115,0,0,2019,就業者(Webモニター)
2242,371,428,一般事務,IPD_04_01_006,慣習的,適性,71,3.254,0.130,3.000,3.507,0,0,2019,就業者(Webモニター)
2243,372,429,データ入力,IPD_04_01_001,現実的,適性,60,3.200,0.146,2.914,3.486,0,0,2019,就業者(Webモニター)
2244,372,429,データ入力,IPD_04_01_002,研究的,適性,60,2.867,0.153,2.567,3.167,0,0,2019,就業者(Webモニター)
2245,372,429,データ入力,IPD_04_01_003,芸術的,適性,60,2.867,0.145,2.582,3.152,0,0,2019,就業者(Webモニター)
2246,372,429,データ入力,IPD_04_01_004,社会的,適性,60,2.817,0.144,2.535,3.098,0,0,2019,就業者(Webモニター)
2247,372,429,データ入力,IPD_04_01_005,企業的,適性,60,2.633,0.139,2.362,2.905,0,0,2019,就業者(Webモニター)
2248,372,429,データ入力,IPD_04_01_006,慣習的,適性,60,3.433,0.151,3.137,3.729,0,0,2019,就業者(Webモニター)
2249,373,430,経理事務,IPD_04_01_001,現実的,適性,64,2.891,0.154,2.588,3.193,0,0,2019,就業者(Webモニター)
2250,373,430,経理事務,IPD_04_01_002,研究的,適性,64,2.703,0.144,2.421,2.985,0,0,2019,就業者(Webモニター)
2251,373,430,経理事務,IPD_04_01_003,芸術的,適性,64,2.172,0.136,1.904,2.439,0,0,2019,就業者(Webモニター)
2252,373,430,経理事務,IPD_04_01_004,社会的,適性,64,2.781,0.145,2.497,3.066,0,0,2019,就業者(Webモニター)
2253,373,430,経理事務,IPD_04_01_005,企業的,適性,64,3.016,0.140,2.741,3.290,0,0,2019,就業者(Webモニター)
2254,373,430,経理事務,IPD_04_01_006,慣習的,適性,64,3.234,0.157,2.927,3.542,0,0,2019,就業者(Webモニター)
2255,374,431,営業事務,IPD_04_01_001,現実的,適性,60,2.933,0.111,2.715,3.151,0,0,2019,就業者(Webモニター)
2256,374,431,営業事務,IPD_04_01_002,研究的,適性,60,2.817,0.113,2.596,3.038,0,0,2019,就業者(Webモニター)
2257,374,431,営業事務,IPD_04_01_003,芸術的,適性,60,2.633,0.126,2.387,2.880,0,0,2019,就業者(Webモニター)
2258,374,431,営業事務,IPD_04_01_004,社会的,適性,60,3.383,0.133,3.124,3.643,0,0,2019,就業者(Webモニター)
2259,374,431,営業事務,IPD_04_01_005,企業的,適性,60,3.150,0.121,2.913,3.387,0,0,2019,就業者(Webモニター)
2260,374,431,営業事務,IPD_04_01_006,慣習的,適性,60,3.167,0.112,2.947,3.386,0,0,2019,就業者(Webモニター)
2261,375,432,人事事務,IPD_04_01_001,現実的,適性,59,3.017,0.150,2.723,3.311,0,0,2019,就業者(Webモニター)
2262,375,432,人事事務,IPD_04_01_002,研究的,適性,59,3.000,0.132,2.740,3.260,0,0,2019,就業者(Webモニター)
2263,375,432,人事事務,IPD_04_01_003,芸術的,適性,59,2.492,0.133,2.230,2.753,0,0,2019,就業者(Webモニター)
2264,375,432,人事事務,IPD_04_01_004,社会的,適性,59,3.271,0.160,2.957,3.585,0,0,2019,就業者(Webモニター)
2265,375,432,人事事務,IPD_04_01_005,企業的,適性,59,3.237,0.159,2.925,3.549,0,0,2019,就業者(Webモニター)
2266,375,432,人事事務,IPD_04_01_006,慣習的,適性,59,3.390,0.132,3.130,3.649,0,0,2019,就業者(Webモニター)
2267,376,433,総務事務,IPD_04_01_001,現実的,適性,61,3.361,0.119,3.127,3.594,0,0,2019,就業者(Webモニター)
2268,376,433,総務事務,IPD_04_01_002,研究的,適性,61,3.246,0.118,3.014,3.478,0,0,2019,就業者(Webモニター)
2269,376,433,総務事務,IPD_04_01_003,芸術的,適性,61,2.738,0.138,2.467,3.008,0,0,2019,就業者(Webモニター)
2270,376,433,総務事務,IPD_04_01_004,社会的,適性,61,3.328,0.138,3.058,3.598,0,0,2019,就業者(Webモニター)
2271,376,433,総務事務,IPD_04_01_005,企業的,適性,61,3.410,0.135,3.145,3.675,0,0,2019,就業者(Webモニター)
2272,376,433,総務事務,IPD_04_01_006,慣習的,適性,61,3.443,0.125,3.198,3.687,0,0,2019,就業者(Webモニター)
2273,377,434,企画・調査担当,IPD_04_01_001,現実的,適性,54,3.148,0.150,2.853,3.443,0,0,2019,就業者(Webモニター)
2274,377,434,企画・調査担当,IPD_04_01_002,研究的,適性,54,3.111,0.149,2.820,3.403,0,0,2019,就業者(Webモニター)
2275,377,434,企画・調査担当,IPD_04_01_003,芸術的,適性,54,2.778,0.156,2.473,3.083,0,0,2019,就業者(Webモニター)
2276,377,434,企画・調査担当,IPD_04_01_004,社会的,適性,54,3.167,0.156,2.861,3.472,0,0,2019,就業者(Webモニター)
2277,377,434,企画・調査担当,IPD_04_01_005,企業的,適性,54,3.574,0.149,3.283,3.865,0,0,2019,就業者(Webモニター)
2278,377,434,企画・調査担当,IPD_04_01_006,慣習的,適性,54,2.926,0.124,2.684,3.168,0,0,2019,就業者(Webモニター)
2279,378,435,調剤薬局事務,IPD_04_01_001,現実的,適性,61,3.295,0.139,3.023,3.567,0,0,2019,就業者(Webモニター)
2280,378,435,調剤薬局事務,IPD_04_01_002,研究的,適性,61,2.869,0.137,2.600,3.138,0,0,2019,就業者(Webモニター)
2281,378,435,調剤薬局事務,IPD_04_01_003,芸術的,適性,61,2.475,0.129,2.222,2.729,0,0,2019,就業者(Webモニター)
2282,378,435,調剤薬局事務,IPD_04_01_004,社会的,適性,61,3.443,0.183,3.083,3.802,0,0,2019,就業者(Webモニター)
2283,378,435,調剤薬局事務,IPD_04_01_005,企業的,適性,61,2.754,0.125,2.509,2.999,0,0,2019,就業者(Webモニター)
2284,378,435,調剤薬局事務,IPD_04_01_006,慣習的,適性,61,3.311,0.176,2.967,3.656,0,0,2019,就業者(Webモニター)
2285,379,436,介護事務,IPD_04_01_001,現実的,適性,55,3.055,0.163,2.735,3.374,0,0,2019,就業者(Webモニター)
2286,379,436,介護事務,IPD_04_01_002,研究的,適性,55,2.982,0.157,2.675,3.289,0,0,2019,就業者(Webモニター)
2287,379,436,介護事務,IPD_04_01_003,芸術的,適性,55,2.527,0.134,2.264,2.791,0,0,2019,就業者(Webモニター)
2288,379,436,介護事務,IPD_04_01_004,社会的,適性,55,3.327,0.164,3.005,3.649,0,0,2019,就業者(Webモニター)
2289,379,436,介護事務,IPD_04_01_005,企業的,適性,55,2.964,0.149,2.672,3.256,0,0,2019,就業者(Webモニター)
2290,379,436,介護事務,IPD_04_01_006,慣習的,適性,55,3.382,0.146,3.096,3.667,0,0,2019,就業者(Webモニター)
2291,380,437,生産・工程管理事務,IPD_04_01_001,現実的,適性,55,3.309,0.155,3.004,3.614,0,0,2019,就業者(Webモニター)
2292,380,437,生産・工程管理事務,IPD_04_01_002,研究的,適性,55,3.109,0.129,2.856,3.362,0,0,2019,就業者(Webモニター)
2293,380,437,生産・工程管理事務,IPD_04_01_003,芸術的,適性,55,2.527,0.142,2.249,2.805,0,0,2019,就業者(Webモニター)
2294,380,437,生産・工程管理事務,IPD_04_01_004,社会的,適性,55,2.873,0.154,2.572,3.174,0,0,2019,就業者(Webモニター)
2295,380,437,生産・工程管理事務,IPD_04_01_005,企業的,適性,55,3.164,0.129,2.911,3.417,0,0,2019,就業者(Webモニター)
2296,380,437,生産・工程管理事務,IPD_04_01_006,慣習的,適性,55,3.000,0.140,2.726,3.274,0,0,2019,就業者(Webモニター)
2297,381,438,銀行等窓口事務,IPD_04_01_001,現実的,適性,54,3.481,0.144,3.199,3.764,0,0,2019,就業者(Webモニター)
2298,381,438,銀行等窓口事務,IPD_04_01_002,研究的,適性,54,2.796,0.136,2.530,3.062,0,0,2019,就業者(Webモニター)
2299,381,438,銀行等窓口事務,IPD_04_01_003,芸術的,適性,54,2.315,0.139,2.042,2.588,0,0,2019,就業者(Webモニター)
2300,381,438,銀行等窓口事務,IPD_04_01_004,社会的,適性,54,3.778,0.156,3.473,4.083,0,0,2019,就業者(Webモニター)
2301,381,438,銀行等窓口事務,IPD_04_01_005,企業的,適性,54,2.981,0.139,2.710,3.253,0,0,2019,就業者(Webモニター)
2302,381,438,銀行等窓口事務,IPD_04_01_006,慣習的,適性,54,3.741,0.152,3.442,4.039,0,0,2019,就業者(Webモニター)
2303,382,439,貿易事務,IPD_04_01_001,現実的,適性,62,3.113,0.158,2.804,3.422,0,0,2019,就業者(Webモニター)
2304,382,439,貿易事務,IPD_04_01_002,研究的,適性,62,2.968,0.149,2.676,3.260,0,0,2019,就業者(Webモニター)
2305,382,439,貿易事務,IPD_04_01_003,芸術的,適性,62,2.500,0.128,2.250,2.750,0,0,2019,就業者(Webモニター)
2306,382,439,貿易事務,IPD_04_01_004,社会的,適性,62,3.081,0.150,2.788,3.374,0,0,2019,就業者(Webモニター)
2307,382,439,貿易事務,IPD_04_01_005,企業的,適性,62,3.032,0.147,2.744,3.321,0,0,2019,就業者(Webモニター)
2308,382,439,貿易事務,IPD_04_01_006,慣習的,適性,62,3.323,0.138,3.053,3.592,0,0,2019,就業者(Webモニター)
2309,383,440,損害保険事務,IPD_04_01_001,現実的,適性,44,3.045,0.166,2.721,3.370,0,0,2019,就業者(Webモニター)
2310,383,440,損害保険事務,IPD_04_01_002,研究的,適性,44,3.068,0.193,2.689,3.447,0,0,2019,就業者(Webモニター)
2311,383,440,損害保険事務,IPD_04_01_003,芸術的,適性,44,2.182,0.167,1.855,2.508,0,0,2019,就業者(Webモニター)
2312,383,440,損害保険事務,IPD_04_01_004,社会的,適性,44,3.386,0.173,3.048,3.725,0,0,2019,就業者(Webモニター)
2313,383,440,損害保険事務,IPD_04_01_005,企業的,適性,44,2.886,0.131,2.630,3.143,0,0,2019,就業者(Webモニター)
2314,383,440,損害保険事務,IPD_04_01_006,慣習的,適性,44,3.091,0.165,2.767,3.415,0,0,2019,就業者(Webモニター)
2315,384,441,通信販売受付事務,IPD_04_01_001,現実的,適性,59,2.576,0.164,2.254,2.898,0,0,2019,就業者(Webモニター)
2316,384,441,通信販売受付事務,IPD_04_01_002,研究的,適性,59,2.237,0.142,1.960,2.515,0,0,2019,就業者(Webモニター)
2317,384,441,通信販売受付事務,IPD_04_01_003,芸術的,適性,59,2.271,0.151,1.976,2.566,0,0,2019,就業者(Webモニター)
2318,384,441,通信販売受付事務,IPD_04_01_004,社会的,適性,59,3.407,0.192,3.030,3.783,0,0,2019,就業者(Webモニター)
2319,384,441,通信販売受付事務,IPD_04_01_005,企業的,適性,59,2.627,0.141,2.351,2.903,0,0,2019,就業者(Webモニター)
2320,384,441,通信販売受付事務,IPD_04_01_006,慣習的,適性,59,3.271,0.165,2.947,3.595,0,0,2019,就業者(Webモニター)
2321,385,442,学校事務,IPD_04_01_001,現実的,適性,56,3.250,0.162,2.933,3.567,0,0,2019,就業者(Webモニター)
2322,385,442,学校事務,IPD_04_01_002,研究的,適性,56,3.250,0.158,2.941,3.559,0,0,2019,就業者(Webモニター)
2323,385,442,学校事務,IPD_04_01_003,芸術的,適性,56,2.661,0.145,2.377,2.944,0,0,2019,就業者(Webモニター)
2324,385,442,学校事務,IPD_04_01_004,社会的,適性,56,3.964,0.137,3.695,4.233,0,0,2019,就業者(Webモニター)
2325,385,442,学校事務,IPD_04_01_005,企業的,適性,56,3.661,0.131,3.405,3.917,0,0,2019,就業者(Webモニター)
2326,385,442,学校事務,IPD_04_01_006,慣習的,適性,56,3.518,0.125,3.273,3.762,0,0,2019,就業者(Webモニター)
2327,386,443,医療事務,IPD_04_01_001,現実的,適性,62,3.000,0.124,2.757,3.243,0,0,2019,就業者(Webモニター)
2328,386,443,医療事務,IPD_04_01_002,研究的,適性,62,2.823,0.141,2.546,3.099,0,0,2019,就業者(Webモニター)
2329,386,443,医療事務,IPD_04_01_003,芸術的,適性,62,2.339,0.134,2.076,2.601,0,0,2019,就業者(Webモニター)
2330,386,443,医療事務,IPD_04_01_004,社会的,適性,62,3.790,0.153,3.491,4.090,0,0,2019,就業者(Webモニター)
2331,386,443,医療事務,IPD_04_01_005,企業的,適性,62,2.677,0.128,2.427,2.927,0,0,2019,就業者(Webモニター)
2332,386,443,医療事務,IPD_04_01_006,慣習的,適性,62,3.661,0.132,3.403,3.920,0,0,2019,就業者(Webモニター)
2333,387,444,広報・PR担当,IPD_04_01_001,現実的,適性,56,3.125,0.147,2.838,3.412,0,0,2019,就業者(Webモニター)
2334,387,444,広報・PR担当,IPD_04_01_002,研究的,適性,56,3.232,0.144,2.950,3.515,0,0,2019,就業者(Webモニター)
2335,387,444,広報・PR担当,IPD_04_01_003,芸術的,適性,56,3.304,0.167,2.976,3.631,0,0,2019,就業者(Webモニター)
2336,387,444,広報・PR担当,IPD_04_01_004,社会的,適性,56,3.661,0.153,3.360,3.962,0,0,2019,就業者(Webモニター)
2337,387,444,広報・PR担当,IPD_04_01_005,企業的,適性,56,3.518,0.144,3.235,3.800,0,0,2019,就業者(Webモニター)
2338,387,444,広報・PR担当,IPD_04_01_006,慣習的,適性,56,3.089,0.126,2.843,3.335,0,0,2019,就業者(Webモニター)
2339,388,445,IR広報担当,IPD_04_01_001,現実的,適性,25,3.480,0.193,3.103,3.857,0,0,2019,就業者(Webモニター)
2340,388,445,IR広報担当,IPD_04_01_002,研究的,適性,25,3.600,0.163,3.280,3.920,0,0,2019,就業者(Webモニター)
2341,388,445,IR広報担当,IPD_04_01_003,芸術的,適性,25,3.320,0.189,2.949,3.691,0,0,2019,就業者(Webモニター)
2342,388,445,IR広報担当,IPD_04_01_004,社会的,適性,25,4.080,0.172,3.742,4.418,0,0,2019,就業者(Webモニター)
2343,388,445,IR広報担当,IPD_04_01_005,企業的,適性,25,3.840,0.197,3.453,4.227,0,0,2019,就業者(Webモニター)
2344,388,445,IR広報担当,IPD_04_01_006,慣習的,適性,25,3.080,0.172,2.742,3.418,0,0,2019,就業者(Webモニター)
2345,389,446,企業法務担当,IPD_04_01_001,現実的,適性,50,2.880,0.145,2.596,3.164,0,0,2019,就業者(Webモニター)
2346,389,446,企業法務担当,IPD_04_01_002,研究的,適性,50,3.740,0.133,3.478,4.002,0,0,2019,就業者(Webモニター)
2347,389,446,企業法務担当,IPD_04_01_003,芸術的,適性,50,2.440,0.137,2.171,2.709,0,0,2019,就業者(Webモニター)
2348,389,446,企業法務担当,IPD_04_01_004,社会的,適性,50,3.640,0.133,3.379,3.901,0,0,2019,就業者(Webモニター)
2349,389,446,企業法務担当,IPD_04_01_005,企業的,適性,50,3.580,0.125,3.335,3.825,0,0,2019,就業者(Webモニター)
2350,389,446,企業法務担当,IPD_04_01_006,慣習的,適性,50,3.320,0.152,3.021,3.619,0,0,2019,就業者(Webモニター)
2351,390,447,コンプライアンス推進担当,IPD_04_01_001,現実的,適性,57,2.877,0.135,2.613,3.142,0,0,2019,就業者(Webモニター)
2352,390,447,コンプライアンス推進担当,IPD_04_01_002,研究的,適性,57,3.263,0.138,2.992,3.534,0,0,2019,就業者(Webモニター)
2353,390,447,コンプライアンス推進担当,IPD_04_01_003,芸術的,適性,57,2.579,0.130,2.324,2.834,0,0,2019,就業者(Webモニター)
2354,390,447,コンプライアンス推進担当,IPD_04_01_004,社会的,適性,57,3.333,0.142,3.054,3.612,0,0,2019,就業者(Webモニター)
2355,390,447,コンプライアンス推進担当,IPD_04_01_005,企業的,適性,57,3.526,0.118,3.296,3.757,0,0,2019,就業者(Webモニター)
2356,390,447,コンプライアンス推進担当,IPD_04_01_006,慣習的,適性,57,3.246,0.142,2.967,3.524,0,0,2019,就業者(Webモニター)
2357,391,448,医薬品販売/登録販売者,IPD_04_01_001,現実的,適性,60,2.917,0.122,2.678,3.156,0,0,2019,就業者(Webモニター)
2358,391,448,医薬品販売/登録販売者,IPD_04_01_002,研究的,適性,60,2.950,0.133,2.689,3.211,0,0,2019,就業者(Webモニター)
2359,391,448,医薬品販売/登録販売者,IPD_04_01_003,芸術的,適性,60,2.550,0.124,2.306,2.794,0,0,2019,就業者(Webモニター)
2360,391,448,医薬品販売/登録販売者,IPD_04_01_004,社会的,適性,60,3.367,0.168,3.037,3.696,0,0,2019,就業者(Webモニター)
2361,391,448,医薬品販売/登録販売者,IPD_04_01_005,企業的,適性,60,2.967,0.132,2.707,3.226,0,0,2019,就業者(Webモニター)
2362,391,448,医薬品販売/登録販売者,IPD_04_01_006,慣習的,適性,60,3.067,0.125,2.821,3.313,0,0,2019,就業者(Webモニター)
2363,392,449,リサイクルショップ店員,IPD_04_01_001,現実的,適性,63,3.413,0.131,3.155,3.670,0,0,2019,就業者(Webモニター)
2364,392,449,リサイクルショップ店員,IPD_04_01_002,研究的,適性,63,3.032,0.143,2.751,3.312,0,0,2019,就業者(Webモニター)
2365,392,449,リサイクルショップ店員,IPD_04_01_003,芸術的,適性,63,2.873,0.146,2.587,3.159,0,0,2019,就業者(Webモニター)
2366,392,449,リサイクルショップ店員,IPD_04_01_004,社会的,適性,63,3.492,0.160,3.179,3.805,0,0,2019,就業者(Webモニター)
2367,392,449,リサイクルショップ店員,IPD_04_01_005,企業的,適性,63,2.984,0.137,2.716,3.252,0,0,2019,就業者(Webモニター)
2368,392,449,リサイクルショップ店員,IPD_04_01_006,慣習的,適性,63,3.063,0.134,2.802,3.325,0,0,2019,就業者(Webモニター)
2369,393,450,携帯電話販売,IPD_04_01_001,現実的,適性,60,3.133,0.151,2.837,3.430,0,0,2019,就業者(Webモニター)
2370,393,450,携帯電話販売,IPD_04_01_002,研究的,適性,60,2.683,0.144,2.402,2.965,0,0,2019,就業者(Webモニター)
2371,393,450,携帯電話販売,IPD_04_01_003,芸術的,適性,60,2.567,0.135,2.302,2.832,0,0,2019,就業者(Webモニター)
2372,393,450,携帯電話販売,IPD_04_01_004,社会的,適性,60,3.800,0.166,3.475,4.125,0,0,2019,就業者(Webモニター)
2373,393,450,携帯電話販売,IPD_04_01_005,企業的,適性,60,3.167,0.149,2.875,3.458,0,0,2019,就業者(Webモニター)
2374,393,450,携帯電話販売,IPD_04_01_006,慣習的,適性,60,2.967,0.114,2.743,3.190,0,0,2019,就業者(Webモニター)
2375,394,451,CDショップ店員,IPD_04_01_001,現実的,適性,54,3.204,0.150,2.909,3.499,0,0,2019,就業者(Webモニター)
2376,394,451,CDショップ店員,IPD_04_01_002,研究的,適性,54,3.019,0.160,2.706,3.332,0,0,2019,就業者(Webモニター)
2377,394,451,CDショップ店員,IPD_04_01_003,芸術的,適性,54,3.630,0.161,3.313,3.946,0,0,2019,就業者(Webモニター)
2378,394,451,CDショップ店員,IPD_04_01_004,社会的,適性,54,3.463,0.179,3.113,3.813,0,0,2019,就業者(Webモニター)
2379,394,451,CDショップ店員,IPD_04_01_005,企業的,適性,54,3.019,0.151,2.723,3.314,0,0,2019,就業者(Webモニター)
2380,394,451,CDショップ店員,IPD_04_01_006,慣習的,適性,54,3.167,0.142,2.889,3.444,0,0,2019,就業者(Webモニター)
